Account,Id,false
Account,IsDeleted,false
Account,MasterRecordId,false
Account,Name,false
Account,Type,false
Account,RecordTypeId,false
Account,ParentId,false
Account,BillingStreet,false
Account,BillingCity,false
Account,BillingState,false
Account,BillingPostalCode,false
Account,BillingCountry,false
Account,BillingLatitude,false
Account,BillingLongitude,false
Account,BillingGeocodeAccuracy,false
Account,ShippingStreet,false
Account,ShippingCity,false
Account,ShippingState,false
Account,ShippingPostalCode,false
Account,ShippingCountry,false
Account,ShippingLatitude,false
Account,ShippingLongitude,false
Account,ShippingGeocodeAccuracy,false
Account,Phone,false
Account,Fax,false
Account,AccountNumber,false
Account,Website,false
Account,PhotoUrl,false
Account,Sic,false
Account,Industry,false
Account,AnnualRevenue,false
Account,NumberOfEmployees,false
Account,Ownership,false
Account,TickerSymbol,false
Account,Description,false
Account,Rating,false
Account,Site,false
Account,OwnerId,false
Account,CreatedDate,false
Account,CreatedById,false
Account,LastModifiedDate,false
Account,LastModifiedById,false
Account,SystemModstamp,false
Account,LastActivityDate,false
Account,LastViewedDate,false
Account,LastReferencedDate,false
Account,IsCustomerPortal,false
Account,Jigsaw,false
Account,JigsawCompanyId,false
Account,AccountSource,false
Account,SicDesc,false
Account,ConnectionReceivedId,false
Account,ConnectionSentId,false
Account,A_M_Best_Rating__c,false
Account,Active__c,false
Patient_Safety_Additional_Information__c,Retained_Foreign_Body_s_is_Countable__c,false,
Patient_Safety_Additional_Information__c,Retained_Foreign_Body_s_is_Radiopaque__c,false,
Patient_Safety_Additional_Information__c,Return_to_OR_Date__c,false,
Patient_Safety_Additional_Information__c,Returned_to_OR__c,false,
Patient_Safety_Additional_Information__c,Section_Type__c,false,
Patient_Safety_Additional_Information__c,Shoulder_Dystocia_Encountered__c,false,
Patient_Safety_Additional_Information__c,Staging_On_Admission__c,false,
Patient_Safety_Additional_Information__c,Surgery_Not_Applicable__c,false,
Patient_Safety_Additional_Information__c,Surgical_Counts__c,false,
Patient_Safety_Additional_Information__c,Temporary_Implantable_Device_s__c,false,
Patient_Safety_Additional_Information__c,Time__c,false,
Patient_Safety_Additional_Information__c,Time_of_Administration__c,false,
Patient_Safety_Additional_Information__c,Tracking_Issues_Location_WHERE__c,false,
Patient_Safety_Additional_Information__c,Type_of_Anesthesia__c,false,
Patient_Safety_Additional_Information__c,Type_of_Retained_Foreign_Body_s__c,false,
Patient_Safety_Additional_Information__c,Type_of_Sedation__c,false,
Patient_Safety_Additional_Information__c,Type_of_Surgery__c,false,
Patient_Safety_Additional_Information__c,Unplanned_Removal_of_Implantable_Device__c,false,
Patient_Safety_Additional_Information__c,Unplanned_Retained_Foreign_Body__c,false,
Patient_Safety_Additional_Information__c,Unplanned_Return_to_OR__c,false,
Patient_Safety_Additional_Information__c,OB_Injury_Type__c,true,;
Patient_Safety_Additional_Information__c,Claim_Number_Claims__c,false,
Patient_Safety_Additional_Information__c,Claim_Number_Stamp__c,false,
Patient_Safety_Additional_Information__c,Claim_Status__c,false,
Patient_Safety_Additional_Information__c,Claim_Type__c,false,
Patient_Safety_Additional_Information__c,Date_of_Loss_Claims__c,false,
Patient_Safety_Additional_Information__c,AMC__c,false,
Patient_Safety_Additional_Information__c,Claim_Made_Date__c,false,
Patient_Safety_Additional_Information__c,Coverage_Type__c,false,
Patient_Safety_Additional_Information__c,MCIC_Risk_Pool__c,false,
Patient_Safety_Additional_Information__c,Net_Incurred__c,false,
Patient_Safety_Additional_Information__c,Policy_Origin_Code__c,false,
PermissionSet,Id,false,
PermissionSet,Name,false,
PermissionSet,Label,false,
PermissionSet,LicenseId,false,
PermissionSet,ProfileId,false,
PermissionSet,IsOwnedByProfile,false,
PermissionSet,IsCustom,false,
PermissionSet,PermissionsEmailSingle,false,
PermissionSet,PermissionsEmailMass,false,
PermissionSet,PermissionsEditTask,false,
PermissionSet,PermissionsEditEvent,false,
PermissionSet,PermissionsExportReport,false,
PermissionSet,PermissionsImportPersonal,false,
PermissionSet,PermissionsDataExport,false,
PermissionSet,PermissionsManageUsers,false,
PermissionSet,PermissionsEditPublicFilters,false,
PermissionSet,PermissionsEditPublicTemplates,false,
PermissionSet,PermissionsModifyAllData,false,
PermissionSet,PermissionsEditBillingInfo,false,
PermissionSet,PermissionsManageCases,false,
PermissionSet,PermissionsMassInlineEdit,false,
PermissionSet,PermissionsEditKnowledge,false,
PermissionSet,PermissionsManageKnowledge,false,
PermissionSet,PermissionsManageSolutions,false,
PermissionSet,PermissionsCustomizeApplication,false,
PermissionSet,PermissionsEditReadonlyFields,false,
PermissionSet,PermissionsRunReports,false,
PermissionSet,PermissionsViewSetup,false,
PermissionSet,PermissionsTransferAnyEntity,false,
PermissionSet,PermissionsNewReportBuilder,false,
PermissionSet,PermissionsManageSelfService,false,
PermissionSet,PermissionsManageCssUsers,false,
PermissionSet,PermissionsActivateContract,false,
PermissionSet,PermissionsImportLeads,false,
PermissionSet,PermissionsManageLeads,false,
PermissionSet,PermissionsTransferAnyLead,false,
PermissionSet,PermissionsViewAllData,false,
PermissionSet,PermissionsEditPublicDocuments,false,
PermissionSet,PermissionsViewEncryptedData,false,
PermissionSet,PermissionsEditBrandTemplates,false,
PermissionSet,PermissionsEditHtmlTemplates,false,
PermissionSet,PermissionsChatterInternalUser,false,
PermissionSet,PermissionsManageTranslation,false,
PermissionSet,PermissionsManageEncryptionKeys,false,
PermissionSet,PermissionsDeleteActivatedContract,false,
PermissionSet,PermissionsChatterInviteExternalUsers,false,
PermissionSet,PermissionsSendSitRequests,false,
PermissionSet,PermissionsApiUserOnly,false,
PermissionSet,PermissionsManageRemoteAccess,false,
PermissionSet,PermissionsCanUseNewDashboardBuilder,false,
PermissionSet,PermissionsManageCategories,false,
PermissionSet,PermissionsConvertLeads,false,
PermissionSet,PermissionsPasswordNeverExpires,false,
PermissionSet,PermissionsUseTeamReassignWizards,false,
PermissionSet,PermissionsInstallPackaging,false,
PermissionSet,PermissionsPublishPackaging,false,
PermissionSet,PermissionsManagePartners,false,
PermissionSet,PermissionsChatterOwnGroups,false,
PermissionSet,PermissionsEditOppLineItemUnitPrice,false,
PermissionSet,PermissionsCreatePackaging,false,
PermissionSet,PermissionsBulkApiHardDelete,false,
PermissionSet,PermissionsInboundMigrationToolsUser,false,
PermissionSet,PermissionsSolutionImport,false,
PermissionSet,PermissionsManageCallCenters,false,
PermissionSet,PermissionsPortalSuperUser,false,
PermissionSet,PermissionsManageSynonyms,false,
PermissionSet,PermissionsOutboundMigrationToolsUser,false,
PermissionSet,PermissionsDelegatedPortalUserAdmin,false,
PermissionSet,PermissionsViewContent,false,
PermissionSet,PermissionsManageEmailClientConfig,false,
PermissionSet,PermissionsEnableNotifications,false,
PermissionSet,PermissionsManageDataIntegrations,false,
PermissionSet,PermissionsDistributeFromPersWksp,false,
PermissionSet,PermissionsViewDataCategories,false,
PermissionSet,PermissionsManageDataCategories,false,
PermissionSet,PermissionsAuthorApex,false,
PermissionSet,PermissionsManageMobile,false,
PermissionSet,PermissionsApiEnabled,false,
PermissionSet,PermissionsManageCustomReportTypes,false,
PermissionSet,PermissionsManagePartnerNetConn,false,
PermissionSet,PermissionsEditCaseComments,false,
PermissionSet,PermissionsTransferAnyCase,false,
PermissionSet,PermissionsContentAdministrator,false,
PermissionSet,PermissionsCreateWorkspaces,false,
PermissionSet,PermissionsManageContentPermissions,false,
PermissionSet,PermissionsManageContentProperties,false,
PermissionSet,PermissionsManageContentTypes,false,
PermissionSet,PermissionsScheduleJob,false,
PermissionSet,PermissionsManageExchangeConfig,false,
PermissionSet,PermissionsManageAnalyticSnapshots,false,
PermissionSet,PermissionsScheduleReports,false,
PermissionSet,PermissionsManageBusinessHourHolidays,false,
PermissionSet,PermissionsManageEntitlements,false,
PermissionSet,PermissionsManageDynamicDashboards,false,
PermissionSet,PermissionsManageInteraction,false,
PermissionSet,PermissionsViewMyTeamsDashboards,false,
PermissionSet,PermissionsModerateChatter,false,
PermissionSet,PermissionsResetPasswords,false,
PermissionSet,PermissionsFlowUFLRequired,false,
PermissionSet,PermissionsCanInsertFeedSystemFields,false,
PermissionSet,PermissionsActivitiesAccess,false,
PermissionSet,PermissionsManageKnowledgeImportExport,false,
PermissionSet,PermissionsEmailTemplateManagement,false,
PermissionSet,PermissionsEmailAdministration,false,
PermissionSet,PermissionsManageChatterMessages,false,
PermissionSet,PermissionsChatterFileLink,false,
PermissionSet,PermissionsForceTwoFactor,false,
PermissionSet,PermissionsViewEventLogFiles,false,
PermissionSet,PermissionsManageNetworks,false,
PermissionSet,PermissionsManageAuthProviders,false,
PermissionSet,PermissionsRunFlow,false,
PermissionSet,PermissionsViewGlobalHeader,false,
PermissionSet,PermissionsCreateCustomizeDashboards,false,
PermissionSet,PermissionsCreateDashboardFolders,false,
PermissionSet,PermissionsViewPublicDashboards,false,
PermissionSet,PermissionsManageDashbdsInPubFolders,false,
PermissionSet,PermissionsCreateCustomizeReports,false,
PermissionSet,PermissionsCreateReportFolders,false,
PermissionSet,PermissionsViewPublicReports,false,
PermissionSet,PermissionsManageReportsInPubFolders,false,
PermissionSet,PermissionsEditMyDashboards,false,
PermissionSet,PermissionsEditMyReports,false,
PermissionSet,PermissionsDeleteFieldHistoryArchive,false,
PermissionSet,PermissionsViewAllUsers,false,
PermissionSet,PermissionsAllowUniversalSearch,false,
PermissionSet,PermissionsConnectOrgToEnvironmentHub,false,
PermissionSet,PermissionsCreateCustomizeFilters,false,
PermissionSet,PermissionsContentHubUser,false,
PermissionSet,PermissionsModerateNetworkFeeds,false,
PermissionSet,PermissionsModerateNetworkFiles,false,
PermissionSet,PermissionsGovernNetworks,false,
PermissionSet,PermissionsSalesConsole,false,
PermissionSet,PermissionsTwoFactorApi,false,
PermissionSet,PermissionsDeleteTopics,false,
PermissionSet,PermissionsEditTopics,false,
PermissionSet,PermissionsCreateTopics,false,
PermissionSet,PermissionsAssignTopics,false,
PermissionSet,PermissionsIdentityEnabled,false,
PermissionSet,PermissionsIdentityConnect,false,
PermissionSet,PermissionsAllowViewKnowledge,false,
PermissionSet,PermissionsContentWorkspaces,false,
PermissionSet,PermissionsManageSearchPromotionRules,false,
PermissionSet,PermissionsCustomMobileAppsAccess,false,
PermissionSet,PermissionsViewHelpLink,false,
PermissionSet,PermissionsManageProfilesPermissionsets,false,
PermissionSet,PermissionsAssignPermissionSets,false,
PermissionSet,PermissionsManageRoles,false,
PermissionSet,PermissionsManageIpAddresses,false,
PermissionSet,PermissionsManageSharing,false,
PermissionSet,PermissionsManageInternalUsers,false,
PermissionSet,PermissionsManagePasswordPolicies,false,
PermissionSet,PermissionsManageLoginAccessPolicies,false,
PermissionSet,PermissionsViewPlatformEvents,false,
PermissionSet,PermissionsManageCustomPermissions,false,
PermissionSet,PermissionsCanVerifyComment,false,
PermissionSet,PermissionsManageUnlistedGroups,false,
PermissionSet,PermissionsStdAutomaticActivityCapture,false,
PermissionSet,PermissionsInsightsAppDashboardEditor,false,
PermissionSet,PermissionsShareFilesWithNetworks,false,
PermissionSet,PermissionsManageTwoFactor,false,
PermissionSet,PermissionsInsightsAppUser,false,
PermissionSet,PermissionsInsightsAppAdmin,false,
PermissionSet,PermissionsInsightsAppEltEditor,false,
PermissionSet,PermissionsInsightsAppUploadUser,false,
PermissionSet,PermissionsInsightsCreateApplication,false,
PermissionSet,PermissionsDebugApex,false,
PermissionSet,PermissionsLightningExperienceUser,false,
PermissionSet,PermissionsViewDataLeakageEvents,false,
PermissionSet,PermissionsConfigCustomRecs,false,
PermissionSet,PermissionsSubmitMacrosAllowed,false,
PermissionSet,PermissionsBulkMacrosAllowed,false,
PermissionSet,PermissionsShareInternalArticles,false,
PermissionSet,PermissionsModerateNetworkMessages,false,
PermissionSet,PermissionsManageSessionPermissionSets,false,
PermissionSet,PermissionsManageTemplatedApp,false,
PermissionSet,PermissionsUseTemplatedApp,false,
PermissionSet,PermissionsSendAnnouncementEmails,false,
PermissionSet,PermissionsChatterEditOwnPost,false,
PermissionSet,PermissionsChatterEditOwnRecordPost,false,
PermissionSet,PermissionsAdminAnalyticsUser,false,
PermissionSet,PermissionsCreateAuditFields,false,
PermissionSet,PermissionsUpdateWithInactiveOwner,false,
PermissionSet,PermissionsWaveTrendReports,false,
PermissionSet,PermissionsWaveTabularDownload,false,
PermissionSet,PermissionsWaveCommunityUser,false,
PermissionSet,PermissionsManageSandboxes,false,
PermissionSet,PermissionsAutomaticActivityCapture,false,
PermissionSet,PermissionsImportCustomObjects,false,
PermissionSet,PermissionsSalesforceIQInbox,false,
PermissionSet,PermissionsDelegatedTwoFactor,false,
PermissionSet,PermissionsChatterComposeUiCodesnippet,false,
PermissionSet,PermissionsSelectFilesFromSalesforce,false,
PermissionSet,PermissionsModerateNetworkUsers,false,
PermissionSet,PermissionsMergeTopics,false,
PermissionSet,PermissionsViewForecastingPredictive,false,
PermissionSet,PermissionsSubscribeToLightningReports,false,
PermissionSet,PermissionsManagePvtRptsAndDashbds,false,
PermissionSet,PermissionsLeadScoreUser,false,
PermissionSet,PermissionsCampaignInfluence2,false,
PermissionSet,PermissionsViewDataAssessment,false,
PermissionSet,PermissionsRemoveDirectMessageMembers,false,
PermissionSet,PermissionsCanApproveFeedPost,false,
PermissionSet,PermissionsAddDirectMessageMembers,false,
PermissionSet,PermissionsAllowViewEditConvertedLeads,false,
PermissionSet,PermissionsShowCompanyNameAsUserBadge,false,
PermissionSet,PermissionsAccessCMC,false,
PermissionSet,PermissionsViewHealthCheck,false,
PermissionSet,PermissionsManageHealthCheck,false,
PermissionSet,PermissionsPackaging2,false,
PermissionSet,PermissionsAutomatedDataEntry,false,
PermissionSet,PermissionsManageCertificates,false,
PermissionSet,PermissionsCreateReportInLightning,false,
PermissionSet,PermissionsPreventClassicExperience,false,
PermissionSet,PermissionsHideReadByList,false,
PermissionSet,PermissionsOpportunityScoreUser,false,
PermissionSet,PermissionsUseSmartDataDiscovery,false,
PermissionSet,PermissionsGetSmartDataDiscovery,false,
PermissionSet,PermissionsCreateUpdateSDDDataset,false,
PermissionSet,PermissionsCreateUpdateSDDStory,false,
PermissionSet,PermissionsManageSmartDataDiscovery,false,
PermissionSet,PermissionsShareSmartDataDiscoveryStory,false,
PermissionSet,PermissionsManageSmartDataDiscoveryModel,false,
PermissionSet,PermissionsDeleteFieldHistory,false,
PermissionSet,PermissionsListEmailSend,false,
PermissionSet,PermissionsFeedPinning,false,
PermissionSet,PermissionsChangeDashboardColors,false,
PermissionSet,PermissionsManageRecommendationStrategies,false,
PermissionSet,PermissionsManagePropositions,false,
PermissionSet,PermissionsCloseConversations,false,
PermissionSet,PermissionsSubscribeReportRolesGrps,false,
PermissionSet,PermissionsSubscribeDashboardRolesGrps,false,
PermissionSet,PermissionsUseWebLink,false,
PermissionSet,PermissionsHasUnlimitedNBAExecutions,false,
PermissionSet,PermissionsViewOnlyEmbeddedAppUser,false,
PermissionSet,PermissionsAdoptionAnalyticsUser,false,
PermissionSet,PermissionsViewAllActivities,false,
PermissionSet,PermissionsSubscribeReportToOtherUsers,false,
PermissionSet,PermissionsLightningConsoleAllowedForUser,false,
PermissionSet,PermissionsSubscribeReportsRunAsUser,false,
PermissionSet,PermissionsSubscribeToLightningDashboards,false,
PermissionSet,PermissionsSubscribeDashboardToOtherUsers,false,
PermissionSet,PermissionsCreateLtngTempInPub,false,
PermissionSet,PermissionsTransactionalEmailSend,false,
PermissionSet,PermissionsViewPrivateStaticResources,false,
PermissionSet,PermissionsViewCustomerSentiment,false,
PermissionSet,PermissionsCreateLtngTempFolder,false,
PermissionSet,PermissionsApexRestServices,false,
PermissionSet,PermissionsEnableCommunityAppLauncher,false,
PermissionSet,PermissionsGiveRecognitionBadge,false,
PermissionSet,PermissionsCanRunAnalysis,false,
PermissionSet,PermissionsSalesforceIQInternal,false,
PermissionSet,PermissionsUseMySearch,false,
PermissionSet,PermissionsLtngPromoReserved01UserPerm,false,
PermissionSet,PermissionsManageSubscriptions,false,
PermissionSet,PermissionsWaveManagePrivateAssetsUser,false,
PermissionSet,PermissionsCanEditDataPrepRecipe,false,
PermissionSet,PermissionsAddAnalyticsRemoteConnections,false,
PermissionSet,PermissionsManageSurveys,false,
PermissionSet,PermissionsUseAssistantDialog,false,
PermissionSet,PermissionsUseQuerySuggestions,false,
PermissionSet,PermissionsRecordVisibilityAPI,false,
PermissionSet,PermissionsViewRoles,false,
PermissionSet,PermissionsSmartDataDiscoveryForCommunity,false,
PermissionSet,PermissionsCanManageMaps,false,
PermissionSet,PermissionsStoryOnDSWithPredicate,false,
PermissionSet,PermissionsLMOutboundMessagingUserPerm,false,
PermissionSet,PermissionsModifyDataClassification,false,
PermissionSet,PermissionsPrivacyDataAccess,false,
PermissionSet,PermissionsQueryAllFiles,false,
PermissionSet,PermissionsModifyMetadata,false,
PermissionSet,PermissionsManageCMS,false,
PermissionSet,PermissionsSandboxTestingInCommunityApp,false,
PermissionSet,PermissionsCanEditPrompts,false,
PermissionSet,PermissionsViewUserPII,false,
PermissionSet,PermissionsManageHubConnections,false,
PermissionSet,PermissionsB2BMarketingAnalyticsUser,false,
PermissionSet,PermissionsTraceXdsQueries,false,
PermissionSet,PermissionsSCEViewAllData,false,
PermissionSet,PermissionsViewAllCustomSettings,false,
PermissionSet,PermissionsViewAllForeignKeyNames,false,
PermissionSet,PermissionsAddWaveNotificationRecipients,false,
PermissionSet,PermissionsHeadlessCMSAccess,false,
PermissionSet,PermissionsLMEndMessagingSessionUserPerm,false,
PermissionSet,PermissionsConsentApiUpdate,false,
PermissionSet,PermissionsAccessContentBuilder,false,
PermissionSet,PermissionsEmployeeExperience,false,
PermissionSet,PermissionsAccountSwitcherUser,false,
PermissionSet,PermissionsViewAnomalyEvents,false,
PermissionSet,PermissionsManageC360AConnections,false,
PermissionSet,PermissionsManageReleaseUpdates,false,
PermissionSet,PermissionsViewAllProfiles,false,
PermissionSet,PermissionsSkipIdentityConfirmation,false,
PermissionSet,PermissionsLearningManager,false,
PermissionSet,PermissionsSendCustomNotifications,false,
PermissionSet,PermissionsPackaging2Delete,false,
PermissionSet,PermissionsAutonomousAnalyticsPrivacy,false,
PermissionSet,PermissionsCallCoachingUser,false,
PermissionSet,PermissionsViewRestrictionAndScopingRules,false,
PermissionSet,PermissionsAllowERIBasicAccess,false,
PermissionSet,PermissionsFSCComprehensiveUserAccess,false,
PermissionSet,PermissionsBotManageBots,false,
PermissionSet,PermissionsBotManageBotsTrainingData,false,
PermissionSet,PermissionsManageTrustMeasures,false,
PermissionSet,PermissionsViewTrustMeasures,false,
PermissionSet,PermissionsVideoConferenceZoomUser,false,
PermissionSet,PermissionsManageLearningReporting,false,
PermissionSet,PermissionsIsotopeCToCUser,false,
PermissionSet,PermissionsUseSvcCatalog,false,
PermissionSet,PermissionsManageSvcCatalog,false,
PermissionSet,PermissionsCanAccessCE,false,
PermissionSet,PermissionsHasUnlimitedErbScoringRequests,false,
PermissionSet,PermissionsSalesforceMeetingsUserPerm,false,
PermissionSet,PermissionsIsotopeAccess,false,
PermissionSet,PermissionsIsotopeLEX,false,
PermissionSet,PermissionsGetSmartDataDiscoveryExternal,false,
PermissionSet,PermissionsQuipMetricsAccess,false,
PermissionSet,PermissionsQuipUserEngagementMetrics,false,
PermissionSet,PermissionsTransactionSecurityExempt,false,
PermissionSet,PermissionsManageExternalConnections,false,
PermissionSet,PermissionsUseSubscriptionEmails,false,
PermissionSet,PermissionsAIViewInsightObjects,false,
PermissionSet,PermissionsAICreateInsightObjects,false,
PermissionSet,PermissionsViewMLModels,false,
PermissionSet,PermissionsLeadScoreResultPublisher,false,
PermissionSet,PermissionsNativeWebviewScrolling,false,
PermissionSet,PermissionsViewDeveloperName,false,
PermissionSet,PermissionsBypassMFAForUiLogins,false,
PermissionSet,PermissionsClientSecretRotation,false,
PermissionSet,PermissionsUpdateReportTypeReferences,false,
PermissionSet,PermissionsAccessToServiceProcess,false,
PermissionSet,PermissionsMicrobatching,false,
PermissionSet,PermissionsManageOrchInstsAndWorkItems,false,
PermissionSet,PermissionsCMSECEAuthoringAccess,false,
PermissionSet,PermissionsVideoConferenceTeamsUser,false,
PermissionSet,PermissionsManageDataspaceScope,false,
PermissionSet,PermissionsConfigureDataspaceScope,false,
PermissionSet,PermissionsCdcReportingCreateReports,false,
PermissionSet,PermissionsCdcReportingViewReports,false,
PermissionSet,PermissionsCdcReportingManageFolders,false,
PermissionSet,PermissionsVideoConferenceMeetUser,false,
PermissionSet,PermissionsDeleteCrMemoAndInvoice,false,
PermissionSet,PermissionsEmbeddedMessagingAgent,false,
PermissionSet,PermissionsManageNamedCredentials,false,
PermissionSet,PermissionsCanInitiateMessagingSessions,false,
